Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
186720,GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.17,44,4827.0
186721,GO_FIRST,G8-304,Chennai,Afternoon,one,Night,Delhi,Economy,8.67,44,4827.0
186722,GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,9.5,44,4827.0
186723,GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,9.58,44,4827.0
186724,GO_FIRST,G8-304,Chennai,Afternoon,one,Night,Delhi,Economy,9.75,44,4827.0
186725,GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,10.75,44,4827.0
186726,GO_FIRST,G8-304,Chennai,Afternoon,one,Late_Night,Delhi,Economy,11.08,44,4827.0
186727,GO_FIRST,G8-302,Chennai,Early_Morning,one,Evening,Delhi,Economy,11.58,44,4827.0
186728,SpiceJet,SG-612,Chennai,Night,one,Morning,Delhi,Economy,11.75,44,4827.0
186729,GO_FIRST,G8-304,Chennai,Afternoon,one,Late_Night,Delhi,Economy,12.25,44,4827.0
186730,GO_FIRST,G8-302,Chennai,Early_Morning,one,Evening,Delhi,Economy,13.58,44,4827.0
186731,SpiceJet,SG-612,Chennai,Night,one,Afternoon,Delhi,Economy,14.67,44,4827.0
186732,GO_FIRST,G8-302,Chennai,Early_Morning,one,Night,Delhi,Economy,15.17,44,4827.0
186733,SpiceJet,SG-678,Chennai,Early_Morning,one,Night,Delhi,Economy,15.42,44,4827.0
186734,SpiceJet,SG-678,Chennai,Early_Morning,one,Night,Delhi,Economy,17.33,44,4827.0
186735,SpiceJet,SG-612,Chennai,Night,one,Night,Delhi,Economy,24.75,44,4827.0
186736,SpiceJet,SG-678,Chennai,Early_Morning,one,Morning,Delhi,Economy,27.17,44,4827.0
186737,Vistara,UK-822,Chennai,Morning,one,Afternoon,Delhi,Economy,4.75,44,5206.0
186738,Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Economy,5.58,44,5206.0
186739,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,5.67,44,5206.0
186740,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.08,44,5206.0
186741,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,7.17,44,5206.0
186742,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,7.5,44,5206.0
186743,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,8.33,44,5206.0
186744,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.92,44,5206.0
186745,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,11.08,44,5206.0
186746,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,Economy,17.58,44,5206.0
186747,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,Economy,18.0,44,5206.0
186748,Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Economy,20.42,44,5206.0
186749,Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Economy,21.58,44,5206.0
