Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
286080,Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Chennai,Business,20.42,18,51595.0
286081,Air_India,AI-543,Hyderabad,Morning,one,Morning,Chennai,Business,21.58,18,51595.0
286082,Air_India,AI-840,Hyderabad,Night,one,Evening,Chennai,Business,22.17,18,51595.0
286083,Air_India,AI-838,Hyderabad,Afternoon,one,Afternoon,Chennai,Business,23.67,18,51595.0
286084,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,Business,13.33,18,58282.0
286085,Vistara,UK-870,Hyderabad,Night,one,Evening,Chennai,Business,19.75,18,58282.0
286086,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Business,23.67,18,58282.0
286087,Vistara,UK-890,Hyderabad,Evening,one,Morning,Chennai,Business,16.25,18,66122.0
286088,Vistara,UK-890,Hyderabad,Evening,one,Evening,Chennai,Business,22.67,18,66122.0
286089,Vistara,UK-890,Hyderabad,Evening,one,Night,Chennai,Business,26.58,18,66122.0
286090,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Chennai,Business,15.33,19,39682.0
286091,Air_India,AI-698,Hyderabad,Night,one,Early_Morning,Chennai,Business,9.08,19,40843.0
286092,Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,Business,12.67,19,40843.0
286093,Air_India,AI-616,Hyderabad,Morning,one,Early_Morning,Chennai,Business,22.92,19,40843.0
286094,Air_India,AI-616,Hyderabad,Morning,one,Morning,Chennai,Business,26.5,19,40843.0
286095,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,Business,7.0,19,41314.0
286096,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Chennai,Business,10.17,19,41314.0
286097,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Business,11.25,19,41314.0
286098,Vistara,UK-874,Hyderabad,Morning,one,Evening,Chennai,Business,11.42,19,41314.0
286099,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Business,14.25,19,41314.0
286100,Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,Business,14.58,19,41314.0
286101,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,19.92,19,41314.0
286102,Vistara,UK-876,Hyderabad,Night,one,Evening,Chennai,Business,22.33,19,41314.0
286103,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,22.92,19,41314.0
286104,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Business,24.33,19,41314.0
286105,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,Business,25.5,19,41314.0
286106,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Business,27.33,19,41314.0
286107,Vistara,UK-830,Hyderabad,Morning,one,Evening,Chennai,Business,6.0,19,51707.0
286108,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Chennai,Business,9.5,19,51707.0
286109,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,9.92,19,51707.0
