Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
2880,Air_India,AI-403,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.33,16,6754.0
2881,Air_India,AI-762,Delhi,Night,one,Evening,Mumbai,Economy,21.58,16,6756.0
2882,Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Economy,15.83,16,6795.0
2883,Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,16,6932.0
2884,Air_India,AI-807,Delhi,Evening,one,Night,Mumbai,Economy,27.75,16,7021.0
2885,Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Economy,27.17,16,7156.0
2886,Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,16,7187.0
2887,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Economy,4.42,16,7569.0
2888,Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,16,7569.0
2889,Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,16,7262.0
2890,Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,16,7262.0
2891,Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,16,7420.0
2892,GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,16,7469.0
2893,Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,16,7506.0
2894,GO_FIRST,G8-2401,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,16,7601.0
2895,Air_India,AI-9809,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.83,16,7604.0
2896,Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,16,7682.0
2897,Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,16,7908.0
2898,Indigo,6E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,16,7908.0
2899,Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.83,16,7950.0
2900,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.5,16,8331.0
2901,GO_FIRST,G8-2403,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,16,8000.0
2902,Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,10.08,16,8036.0
2903,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,23.83,16,8102.0
2904,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,16,8234.0
2905,Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Economy,6.0,16,8835.0
2906,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,16,8835.0
2907,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.0,16,8874.0
2908,Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.17,16,8633.0
2909,Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,16,8692.0
