Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
142800,Air_India,AI-526,Kolkata,Evening,zero,Night,Hyderabad,Economy,2.25,4,16254.0
142801,Vistara,UK-778,Kolkata,Afternoon,one,Night,Hyderabad,Economy,7.58,4,17619.0
142802,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Hyderabad,Economy,18.33,4,17619.0
142803,Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,Economy,10.67,4,18774.0
142804,Indigo,6E-958,Kolkata,Afternoon,one,Night,Hyderabad,Economy,6.0,4,19982.0
142805,Vistara,UK-772,Kolkata,Morning,one,Night,Hyderabad,Economy,12.5,4,20799.0
142806,Vistara,UK-772,Kolkata,Morning,one,Evening,Hyderabad,Economy,9.5,4,21335.0
142807,Indigo,6E-6172,Kolkata,Night,zero,Late_Night,Hyderabad,Economy,2.17,5,6489.0
142808,GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.33,5,6488.0
142809,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Night,Hyderabad,Economy,16.67,5,6488.0
142810,SpiceJet,SG-3835,Kolkata,Night,one,Afternoon,Hyderabad,Economy,19.5,5,6488.0
142811,SpiceJet,SG-3281,Kolkata,Afternoon,one,Night,Hyderabad,Economy,5.92,5,6804.0
142812,AirAsia,I5-510,Kolkata,Early_Morning,zero,Early_Morning,Hyderabad,Economy,2.08,5,7117.0
142813,GO_FIRST,G8-125,Kolkata,Morning,zero,Morning,Hyderabad,Economy,2.17,5,8274.0
142814,Indigo,6E-496,Kolkata,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,5,8296.0
142815,Indigo,6E-512,Kolkata,Afternoon,one,Night,Hyderabad,Economy,9.33,5,9377.0
142816,Indigo,6E-512,Kolkata,Afternoon,one,Night,Hyderabad,Economy,10.5,5,9377.0
142817,Indigo,6E-6021,Kolkata,Afternoon,zero,Evening,Hyderabad,Economy,2.33,5,9581.0
142818,Indigo,6E-512,Kolkata,Afternoon,one,Evening,Hyderabad,Economy,4.5,5,9587.0
142819,SpiceJet,SG-3832,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,3.67,5,9638.0
142820,Indigo,6E-135,Kolkata,Morning,one,Night,Hyderabad,Economy,11.33,5,9744.0
142821,Vistara,UK-774,Kolkata,Night,one,Early_Morning,Hyderabad,Economy,11.25,5,10247.0
142822,Vistara,UK-774,Kolkata,Night,one,Afternoon,Hyderabad,Economy,15.67,5,10247.0
142823,Vistara,UK-774,Kolkata,Night,one,Night,Hyderabad,Economy,24.33,5,10247.0
142824,Air_India,AI-747,Kolkata,Night,one,Evening,Hyderabad,Economy,19.75,5,10374.0
142825,Air_India,AI-747,Kolkata,Night,one,Night,Hyderabad,Economy,21.0,5,10374.0
142826,Air_India,AI-747,Kolkata,Night,one,Evening,Hyderabad,Economy,20.5,5,10742.0
142827,Vistara,UK-708,Kolkata,Night,one,Morning,Hyderabad,Economy,13.25,5,11139.0
142828,Vistara,UK-708,Kolkata,Night,one,Afternoon,Hyderabad,Economy,16.17,5,11139.0
142829,Vistara,UK-708,Kolkata,Night,one,Evening,Hyderabad,Economy,20.58,5,11139.0
