Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
234990,Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Business,21.17,12,79965.0
234991,Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,Business,23.58,12,82205.0
234992,Vistara,UK-773,Mumbai,Evening,zero,Evening,Kolkata,Business,2.58,13,31436.0
234993,Vistara,UK-771,Mumbai,Early_Morning,zero,Morning,Kolkata,Business,2.67,13,31436.0
234994,Vistara,UK-775,Mumbai,Afternoon,zero,Evening,Kolkata,Business,2.83,13,31436.0
234995,Air_India,AI-774,Mumbai,Night,zero,Night,Kolkata,Business,2.75,13,31436.0
234996,Air_India,AI-619,Mumbai,Night,one,Morning,Kolkata,Business,11.83,13,36980.0
234997,Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Kolkata,Business,5.5,13,43165.0
234998,Air_India,AI-639,Mumbai,Morning,one,Evening,Kolkata,Business,8.08,13,45230.0
234999,Vistara,UK-958,Mumbai,Afternoon,one,Night,Kolkata,Business,10.33,13,49725.0
235000,Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,Business,10.83,13,49725.0
235001,Vistara,UK-986,Mumbai,Night,one,Evening,Kolkata,Business,19.33,13,49725.0
235002,Air_India,AI-687,Mumbai,Afternoon,one,Night,Kolkata,Business,6.33,13,49725.0
235003,Air_India,AI-809,Mumbai,Morning,one,Evening,Kolkata,Business,9.17,13,49725.0
235004,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Kolkata,Business,11.17,13,49725.0
235005,Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,Business,11.5,13,49725.0
235006,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Kolkata,Business,12.08,13,49725.0
235007,Air_India,AI-809,Mumbai,Morning,one,Night,Kolkata,Business,12.33,13,49725.0
235008,Air_India,AI-888,Mumbai,Evening,one,Morning,Kolkata,Business,14.0,13,49725.0
235009,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Kolkata,Business,14.33,13,49725.0
235010,Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,Business,15.0,13,49725.0
235011,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Kolkata,Business,15.25,13,49725.0
235012,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Kolkata,Business,17.0,13,49725.0
235013,Air_India,AI-867,Mumbai,Night,one,Afternoon,Kolkata,Business,17.0,13,49725.0
235014,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Kolkata,Business,17.42,13,49725.0
235015,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,Business,19.5,13,49725.0
235016,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Kolkata,Business,20.5,13,49725.0
235017,Air_India,AI-867,Mumbai,Night,one,Evening,Kolkata,Business,21.67,13,49725.0
235018,Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Kolkata,Business,22.92,13,49725.0
235019,Air_India,AI-888,Mumbai,Evening,one,Evening,Kolkata,Business,24.17,13,49725.0
