Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
6390,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,33,2476.0
6391,Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,33,2476.0
6392,Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Economy,2.17,33,2476.0
6393,Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,33,2700.0
6394,Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,33,2700.0
6395,Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,33,2700.0
6396,Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,33,2700.0
6397,Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,33,2700.0
6398,Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,33,2700.0
6399,Vistara,UK-945,Delhi,Morning,zero,Afternoon,Delhi,Economy,2.33,33,2700.0
6400,GO_FIRST,G8-7533,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,33,2410.0
6401,GO_FIRST,G8-7534,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,33,2410.0
6402,GO_FIRST,G8-7535,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,33,2410.0
6403,Indigo,6E-171,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,33,2410.0
6404,AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,33,2410.0
6405,Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,33,2410.0
6406,GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,33,2410.0
6407,Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,33,2410.0
6408,GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,33,2410.0
6409,Indigo,6E-5329,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,33,2410.0
6410,GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,33,2410.0
6411,Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,33,2410.0
6412,GO_FIRST,G8-2501,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,33,2410.0
6413,GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,33,2410.0
6414,GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,33,2410.0
6415,GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,33,2410.0
6416,AirAsia,I5-482,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,33,2410.0
6417,Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,33,2410.0
6418,GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,33,2410.0
6419,Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,33,2410.0
