Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
33330,GO_FIRST,G8-7555,Delhi,Afternoon,zero,Afternoon,Hyderabad,Economy,2.17,36,2098.0
33331,Indigo,6E-2331,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,36,2098.0
33332,Indigo,6E-552,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,36,2098.0
33333,GO_FIRST,G8-422,Delhi,Evening,zero,Night,Hyderabad,Economy,2.25,36,2098.0
33334,SpiceJet,SG-958,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,36,2100.0
33335,Air_India,AI-544,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.08,36,2098.0
33336,Air_India,AI-542,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.17,36,2098.0
33337,Air_India,AI-839,Delhi,Night,zero,Night,Hyderabad,Economy,2.17,36,2098.0
33338,Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.33,36,2098.0
33339,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,8.42,36,2465.0
33340,Indigo,6E-2005,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.25,36,3013.0
33341,Indigo,6E-967,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.25,36,3013.0
33342,Indigo,6E-6205,Delhi,Afternoon,zero,Afternoon,Hyderabad,Economy,2.33,36,3013.0
33343,Indigo,6E-2348,Delhi,Evening,zero,Night,Hyderabad,Economy,2.33,36,3013.0
33344,Indigo,6E-2147,Delhi,Night,zero,Night,Hyderabad,Economy,2.25,36,3433.0
33345,Air_India,AI-540,Delhi,Night,one,Morning,Hyderabad,Economy,13.25,36,3551.0
33346,Air_India,AI-537,Delhi,Evening,one,Morning,Hyderabad,Economy,17.67,36,3551.0
33347,Air_India,AI-429,Delhi,Morning,one,Morning,Hyderabad,Economy,24.08,36,3551.0
33348,Air_India,AI-439,Delhi,Early_Morning,one,Morning,Hyderabad,Economy,27.83,36,3551.0
33349,AirAsia,I5-713,Delhi,Evening,one,Night,Hyderabad,Economy,3.83,36,3986.0
33350,Air_India,AI-762,Delhi,Night,one,Night,Hyderabad,Economy,25.0,36,3994.0
33351,Air_India,AI-764,Delhi,Evening,one,Night,Hyderabad,Economy,28.33,-36,3994.0
33352,Indigo,6E-369,Delhi,Night,one,Early_Morning,Hyderabad,Economy,9.08,36,4141.0
33353,GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.5,36,4186.0
33354,GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.5,36,4186.0
33355,Air_India,AI-636,Delhi,Afternoon,one,Night,Hyderabad,Economy,7.08,36,4209.0
33356,Air_India,AI-865,Delhi,Morning,one,Night,Hyderabad,Economy,10.92,36,4209.0
33357,Air_India,AI-805,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,11.25,36,4209.0
33358,Air_India,AI-624,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.25,36,4209.0
33359,Air_India,AI-678,Delhi,Morning,one,Night,Hyderabad,Economy,12.58,36,4209.0
