Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
152340,Vistara,UK-708,Kolkata,Night,one,Night,Chennai,Economy,26.42,47,5910.0
152341,Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Economy,10.0,47,6009.0
152342,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Premium,13.08,47,6009.0
152343,Vistara,UK-708,Kolkata,Night,one,Night,Chennai,Economy,23.92,47,6009.0
152344,Vistara,UK-738,Kolkata,Evening,one,Night,Chennai,Economy,25.5,47,6009.0
152345,Air_India,AI-526,Kolkata,Evening,one,Morning,Chennai,Economy,15.92,47,5681.0
152346,Air_India,AI-770,Kolkata,Night,one,Morning,Chennai,Economy,12.42,47,5915.0
152347,Air_India,AI-770,Kolkata,Night,one,Afternoon,Chennai,Economy,16.17,47,5915.0
152348,Air_India,AI-770,Kolkata,Night,one,Night,Chennai,Economy,27.08,47,5915.0
152349,Air_India,AI-768,Kolkata,Afternoon,one,Early_Morning,Chennai,Economy,15.75,47,6614.0
152350,Vistara,UK-776,Kolkata,Evening,one,Night,Chennai,Economy,5.5,47,7021.0
152351,Vistara,UK-772,Kolkata,Morning,one,Evening,Chennai,Economy,9.5,47,7021.0
152352,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Economy,12.25,47,7021.0
152353,Vistara,UK-772,Kolkata,Morning,one,Night,Chennai,Economy,12.67,47,7021.0
152354,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Economy,15.25,47,7021.0
152355,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Economy,22.42,47,7021.0
152356,Vistara,UK-774,Kolkata,Night,one,Evening,Chennai,Economy,23.33,47,7021.0
152357,Vistara,UK-776,Kolkata,Evening,one,Evening,Chennai,Economy,26.33,47,7021.0
152358,Vistara,UK-774,Kolkata,Night,one,Night,Chennai,Economy,26.5,47,7021.0
152359,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Economy,15.25,47,7141.0
152360,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Economy,18.25,47,7141.0
152361,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Economy,25.42,47,7141.0
152362,Air_India,AI-732,Kolkata,Afternoon,two_or_more,Night,Chennai,Economy,10.58,47,6913.0
152363,GO_FIRST,G8-519,Kolkata,Evening,one,Early_Morning,Chennai,Economy,14.25,47,6985.0
152364,GO_FIRST,G8-512,Kolkata,Early_Morning,one,Night,Chennai,Economy,15.75,47,6985.0
152365,GO_FIRST,G8-537,Kolkata,Evening,one,Late_Night,Chennai,Economy,8.33,47,7232.0
152366,Air_India,AI-676,Kolkata,Morning,one,Night,Chennai,Economy,14.17,47,7420.0
152367,Air_India,AI-732,Kolkata,Afternoon,one,Morning,Chennai,Economy,19.92,47,7420.0
152368,Vistara,UK-706,Kolkata,Morning,one,Evening,Chennai,Economy,9.67,47,8589.0
152369,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Chennai,Economy,12.75,47,8589.0
