Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
15300,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Bangalore,Economy,13.92,27,5619.0
15301,SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15.0,27,5619.0
15302,SpiceJet,SG-8645,Delhi,Evening,one,Morning,Bangalore,Economy,16.67,27,
15303,SpiceJet,SG-8941,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.25,27,5619.0
15304,SpiceJet,SG-8946,Delhi,Morning,one,Afternoon,Bangalore,Economy,25.67,27,
15305,Indigo,6E-152,Delhi,Morning,one,Evening,Bangalore,Economy,6.42,27,5702.0
15306,Air_India,AI-459,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.67,27,6177.0
15307,Air_India,AI-467,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,27,6177.0
15308,Indigo,6E-2249,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.08,27,6374.0
15309,Air_India,AI-883,Delhi,Night,one,Night,Bangalore,Economy,24.5,27,6533.0
15310,Indigo,6E-2373,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.17,27,7089.0
15311,GO_FIRST,G8-101,Delhi,Early_Morning,one,Morning,Bangalore,Economy,6.0,27,6832.0
15312,Air_India,AI-409,Delhi,Morning,one,Night,Bangalore,Economy,10.25,27,6883.0
15313,Vistara,UK-847,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.83,27,7242.0
15314,Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,7.92,27,7361.0
15315,GO_FIRST,G8-717,Delhi,Evening,one,Night,Bangalore,Economy,7.0,27,7409.0
15316,Indigo,6E-7407,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,27,7425.0
15317,Indigo,6E-788,Delhi,Afternoon,one,Night,Bangalore,Economy,9.83,27,7425.0
15318,Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Economy,26.42,27,8038.0
15319,Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,27,8781.0
15320,Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,Economy,14.0,27,9202.0
15321,SpiceJet,SG-8171,Delhi,Morning,one,Morning,Bangalore,Economy,21.0,27,10077.0
15322,Air_India,AI-885,Delhi,Morning,one,Night,Bangalore,Economy,11.58,27,10365.0
15323,GO_FIRST,G8-286,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,27,10672.0
15324,GO_FIRST,G8-145,Delhi,Early_Morning,one,Morning,Bangalore,Economy,4.75,27,10672.0
15325,Vistara,UK-721,Delhi,Afternoon,one,Evening,Bangalore,Economy,28.17,27,11835.0
15326,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,27,12150.0
15327,Vistara,UK-899,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.75,28,3357.0
15328,Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,28,3357.0
15329,Vistara,UK-871,Delhi,Night,one,Morning,Bangalore,Economy,12.25,28,3357.0
