Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
91440,Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Economy,8.33,37,5407.0
91441,GO_FIRST,G8-518,Bangalore,Night,one,Morning,Delhi,Economy,9.67,37,5184.0
91442,Indigo,6E-886,Bangalore,Morning,one,Evening,Delhi,Economy,8.83,37,5333.0
91443,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.5,37,5696.0
91444,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,18.33,37,5386.0
91445,Indigo,6E-702,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.25,37,5492.0
91446,Indigo,6E-6535,Bangalore,Morning,one,Evening,Delhi,Economy,5.92,37,5563.0
91447,Indigo,6E-747,Bangalore,Night,one,Morning,Delhi,Economy,9.42,37,5563.0
91448,Air_India,UK-737,Bangalore,Morning,one,Night,Delhi,Economy,12.17,37,5568.0
91449,Air_India,AI-9505,Bangalore,Morning,one,Night,Delhi,Economy,14.58,37,5568.0
91450,Air_India,AI-573,Bangalore,Afternoon,one,Night,Delhi,Economy,10.17,37,5688.0
91451,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,7.5,37,5696.0
91452,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,8.5,37,5696.0
91453,Indigo,6E-455,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.75,37,5958.0
91454,Indigo,6E-855,Bangalore,Night,one,Late_Night,Delhi,Economy,4.83,37,5967.0
91455,Indigo,6E-638,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.75,37,5967.0
91456,Indigo,6E-6067,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.75,37,5967.0
91457,Indigo,6E-484,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.0,37,5967.0
91458,Indigo,6E-807,Bangalore,Morning,one,Evening,Delhi,Economy,No,37,6004.0
91459,GO_FIRST,G8-2231,Bangalore,Afternoon,one,Night,Delhi,Economy,7.08,37,6022.0
91460,GO_FIRST,G8-146,Bangalore,Evening,one,Night,Delhi,Economy,4.83,37,6235.0
91461,Air_India,AI-9501,Bangalore,Early_Morning,one,Night,Delhi,Economy,15.0,37,6241.0
91462,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,6.0,37,6245.0
91463,Indigo,6E-886,Bangalore,Morning,one,Evening,Delhi,Economy,6.83,37,6596.0
91464,GO_FIRST,G8-285,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,10.42,37,6597.0
91465,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,37,
91466,Air_India,AI-573,Bangalore,Afternoon,one,Morning,Delhi,Economy,20.42,37,6634.0
91467,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.17,37,7104.0
91468,Vistara,UK-755,Bangalore,Afternoon,one,Night,Delhi,Economy,8.33,37,7174.0
91469,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Delhi,Economy,17.17,37,6843.0
