Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
268830,Air_India,AI-402,Kolkata,Morning,one,Night,Bangalore,Business,9.67,26,60978.0
268831,Air_India,AI-770,Kolkata,Night,one,Morning,Bangalore,Business,12.42,26,60978.0
268832,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Bangalore,Business,13.08,26,60978.0
268833,Air_India,AI-402,Kolkata,Morning,one,Late_Night,Bangalore,Business,13.75,26,60978.0
268834,Air_India,AI-770,Kolkata,Night,one,Afternoon,Bangalore,Business,16.0,26,60978.0
268835,Air_India,AI-763,Kolkata,Early_Morning,one,Late_Night,Bangalore,Business,17.17,26,60978.0
268836,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Bangalore,Business,17.42,26,60978.0
268837,Air_India,AI-770,Kolkata,Night,one,Evening,Bangalore,Business,19.75,26,60978.0
268838,Air_India,AI-770,Kolkata,Night,one,Night,Bangalore,Business,23.58,26,60978.0
268839,Vistara,UK-778,Kolkata,Afternoon,one,Night,Bangalore,Business,7.33,26,61874.0
268840,Vistara,UK-778,Kolkata,Afternoon,one,Night,Bangalore,Business,8.0,26,61874.0
268841,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Bangalore,Business,17.33,26,61874.0
268842,Air_India,AI-573,Kolkata,Evening,zero,Night,Bangalore,Business,2.58,27,25470.0
268843,Air_India,AI-526,Kolkata,Evening,one,Morning,Bangalore,Business,15.75,27,31902.0
268844,Vistara,UK-776,Kolkata,Evening,one,Night,Bangalore,Business,5.25,27,52287.0
268845,Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,Business,7.33,27,52287.0
268846,Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,Business,8.83,27,52287.0
268847,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Business,10.5,27,52287.0
268848,Vistara,UK-774,Kolkata,Night,one,Early_Morning,Bangalore,Business,11.25,27,52287.0
268849,Vistara,UK-774,Kolkata,Night,one,Morning,Bangalore,Business,12.25,27,52287.0
268850,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Business,12.42,27,52287.0
268851,Vistara,UK-774,Kolkata,Night,one,Morning,Bangalore,Business,14.17,27,52287.0
268852,Vistara,UK-776,Kolkata,Evening,one,Early_Morning,Bangalore,Business,14.25,27,52287.0
268853,Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,Business,15.25,27,52287.0
268854,Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,Business,17.17,27,52287.0
268855,Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Business,21.17,27,52287.0
268856,Vistara,UK-772,Kolkata,Morning,one,Early_Morning,Bangalore,Business,21.42,27,52287.0
268857,Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,Business,22.42,27,52287.0
268858,Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Business,22.67,27,52287.0
268859,Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,Business,24.17,27,52287.0
