Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
68340,GO_FIRST,G8-520,Mumbai,Night,zero,Night,Kolkata,Economy,2.58,39,4499.0
68341,Indigo,6E-6749,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,39,4499.0
68342,Indigo,6E-6326,Mumbai,Afternoon,zero,Afternoon,Mumbai,Economy,2.67,39,4499.0
68343,Air_India,AI-867,Mumbai,Night,one,Evening,Kolkata,Economy,21.67,39,4556.0
68344,Air_India,AI-888,Mumbai,Evening,one,Evening,Kolkata,Economy,24.17,39,4556.0
68345,Air_India,AI-660,Mumbai,Evening,one,Evening,Kolkata,Economy,25.17,39,4556.0
68346,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Kolkata,Economy,27.58,39,4556.0
68347,Indigo,6E-6223,Mumbai,Afternoon,one,Night,Kolkata,Economy,4.42,39,4772.0
68348,SpiceJet,SG-241,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,39,4783.0
68349,Indigo,6E-6014,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.58,39,4893.0
68350,SpiceJet,SG-611,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.17,39,4939.0
68351,SpiceJet,SG-251,Mumbai,Evening,one,Night,Kolkata,Economy,25.67,39,4939.0
68352,GO_FIRST,G8-383,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.75,39,4961.0
68353,GO_FIRST,G8-7545,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.83,39,4961.0
68354,GO_FIRST,G8-317,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,10.42,39,4961.0
68355,Air_India,AI-687,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.33,39,4977.0
68356,Air_India,AI-806,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,6.5,39,4977.0
68357,Air_India,AI-635,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.42,39,4977.0
68358,Air_India,AI-864,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.5,39,4977.0
68359,Air_India,AI-809,Mumbai,Morning,one,Evening,Kolkata,Economy,9.17,39,4977.0
68360,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.17,39,4977.0
68361,Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,Economy,11.5,39,4977.0
68362,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.08,39,4977.0
68363,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.17,39,4977.0
68364,Air_India,AI-809,Mumbai,Morning,one,Night,Kolkata,Economy,12.33,39,4977.0
68365,Air_India,AI-888,Mumbai,Evening,one,Morning,Kolkata,Economy,14.0,39,4977.0
68366,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Kolkata,Economy,14.33,39,4977.0
68367,Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,Economy,15.0,39,4977.0
68368,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.25,39,4977.0
68369,Air_India,AI-864,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.33,39,4977.0
