Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
296430,Air_India,AI-430,Chennai,Morning,one,Night,Kolkata,Business,12.42,13,55377.0
296431,Air_India,AI-538,Chennai,Night,one,Morning,Kolkata,Business,12.67,13,55377.0
296432,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Kolkata,Business,13.0,13,55377.0
296433,Air_India,AI-440,Chennai,Early_Morning,one,Night,Kolkata,Business,16.17,13,55377.0
296434,Air_India,AI-538,Chennai,Night,one,Afternoon,Kolkata,Business,18.17,13,55377.0
296435,Air_India,AI-538,Chennai,Night,one,Evening,Kolkata,Business,22.83,13,55377.0
296436,Air_India,AI-430,Chennai,Morning,one,Morning,Kolkata,Business,23.08,13,55377.0
296437,Air_India,AI-538,Chennai,Night,one,Night,Kolkata,Business,26.0,13,55377.0
296438,Air_India,AI-440,Chennai,Early_Morning,one,Morning,Kolkata,Business,26.83,13,55377.0
296439,Air_India,AI-430,Chennai,Morning,one,Afternoon,Kolkata,Business,28.58,13,55377.0
296440,Vistara,UK-836,Chennai,Morning,one,Evening,Kolkata,Business,8.83,13,57057.0
296441,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Kolkata,Business,12.67,13,57057.0
296442,Vistara,UK-838,Chennai,Night,one,Evening,Kolkata,Business,22.5,13,57057.0
296443,Vistara,UK-838,Chennai,Night,one,Morning,Kolkata,Business,11.5,13,67137.0
296444,Vistara,UK-836,Chennai,Morning,one,Morning,Kolkata,Business,21.83,13,67137.0
296445,Vistara,UK-832,Chennai,Early_Morning,one,Morning,Kolkata,Business,25.67,13,67137.0
296446,Air_India,AI-539,Chennai,Evening,one,Morning,Kolkata,Business,16.0,13,67473.0
296447,Air_India,AI-539,Chennai,Evening,one,Afternoon,Kolkata,Business,21.5,13,67473.0
296448,Air_India,AI-539,Chennai,Evening,one,Evening,Kolkata,Business,26.17,13,67473.0
296449,Vistara,UK-836,Chennai,Morning,one,Evening,Kolkata,Business,7.33,13,73297.0
296450,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Kolkata,Business,11.17,13,73297.0
296451,Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Business,16.42,13,84464.0
296452,Vistara,UK-834,Chennai,Evening,one,Evening,Kolkata,Business,24.92,13,84464.0
296453,Vistara,UK-834,Chennai,Evening,one,Evening,Kolkata,Business,26.42,13,86144.0
296454,Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Business,15.42,13,96224.0
296455,Air_India,AI-766,Chennai,Morning,zero,Afternoon,Kolkata,Business,2.58,14,20000.0
296456,Air_India,AI-672,Chennai,Afternoon,one,Night,Kolkata,Business,8.75,14,54481.0
296457,Air_India,AI-569,Chennai,Early_Morning,one,Night,Kolkata,Business,17.33,14,54481.0
296458,Air_India,AI-672,Chennai,Afternoon,one,Afternoon,Kolkata,Business,21.25,14,54481.0
296459,Air_India,AI-569,Chennai,Early_Morning,one,Afternoon,Kolkata,Business,29.83,14,54481.0
