Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
104640,AirAsia,I5-1780,Bangalore,Early_Morning,one,Morning,Kolkata,Economy,6.83,16,3393.0
104641,AirAsia,I5-1562,Bangalore,Afternoon,one,Night,Kolkata,Economy,7.5,16,3393.0
104642,AirAsia,I5-749,Bangalore,Night,one,Early_Morning,Kolkata,Economy,8.75,16,3393.0
104643,AirAsia,I5-2461,Bangalore,Evening,one,Late_Night,Kolkata,Economy,10.0,16,3393.0
104644,AirAsia,I5-996,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,11.75,16,3393.0
104645,AirAsia,I5-1530,Bangalore,Afternoon,one,Late_Night,Kolkata,Economy,12.17,16,3393.0
104646,Indigo,6E-855,Bangalore,Night,one,Early_Morning,Kolkata,Economy,9.83,16,3489.0
104647,Indigo,6E-638,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,10.75,16,3489.0
104648,SpiceJet,SG-517,Bangalore,Evening,one,Night,Kolkata,Economy,3.33,16,3916.0
104649,SpiceJet,SG-401,Bangalore,Early_Morning,one,Morning,Kolkata,Economy,4.83,16,3916.0
104650,GO_FIRST,G8-7559,Bangalore,Afternoon,zero,Evening,Kolkata,Economy,2.5,16,3845.0
104651,Indigo,6E-959,Bangalore,Afternoon,one,Night,Kolkata,Economy,8.0,16,4172.0
104652,AirAsia,I5-592,Bangalore,Evening,zero,Evening,Kolkata,Economy,2.42,16,4226.0
104653,AirAsia,I5-2472,Bangalore,Early_Morning,zero,Morning,Kolkata,Economy,2.5,16,4226.0
104654,Indigo,6E-6067,Bangalore,Evening,one,Night,Kolkata,Economy,6.33,16,4392.0
104655,GO_FIRST,G8-518,Bangalore,Night,one,Afternoon,Kolkata,Economy,13.67,16,4553.0
104656,AirAsia,I5-722,Bangalore,Late_Night,one,Early_Morning,Kolkata,Economy,6.75,16,4607.0
104657,AirAsia,I5-1564,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,12.83,16,4607.0
104658,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Kolkata,Economy,5.75,16,4814.0
104659,SpiceJet,SG-327,Bangalore,Early_Morning,one,Night,Kolkata,Economy,13.33,16,4814.0
104660,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Night,Kolkata,Economy,14.33,16,
104661,GO_FIRST,G8-790,Bangalore,Afternoon,zero,Evening,Kolkata,Economy,2.5,16,4959.0
104662,Indigo,6E-7223,Bangalore,Afternoon,one,Night,Kolkata,Economy,7.92,16,5021.0
104663,Indigo,6E-6491,Bangalore,Afternoon,one,Night,Kolkata,Economy,9.58,16,5021.0
104664,Air_India,AI-507,Bangalore,Early_Morning,one,Morning,Bangalore,Economy,25.58,16,5158.0
104665,AirAsia,I5-741,Bangalore,Morning,one,Night,Kolkata,Economy,11.83,16,5176.0
104666,GO_FIRST,G8-292,Bangalore,Night,one,Early_Morning,Kolkata,Economy,8.25,16,5177.0
104667,GO_FIRST,G8-399,Bangalore,Night,one,Early_Morning,Kolkata,Economy,9.5,16,5177.0
104668,GO_FIRST,G8-118,Bangalore,Night,one,Early_Morning,Kolkata,Economy,10.08,16,5177.0
104669,GO_FIRST,G8-320,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,11.5,16,5177.0
