Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
132570,SpiceJet,SG-3839,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,32,
132571,GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.83,32,6135.0
132572,GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.58,32,6135.0
132573,GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Mumbai,Economy,8.92,32,6135.0
132574,GO_FIRST,G8-102,Kolkata,Afternoon,one,Late_Night,Mumbai,Economy,10.33,32,6135.0
132575,GO_FIRST,G8-102,Kolkata,Afternoon,one,Early_Morning,Mumbai,Economy,13.92,32,6135.0
132576,Air_India,AI-573,Kolkata,Evening,one,Morning,Mumbai,Economy,14.33,32,6141.0
132577,Indigo,6E-893,Kolkata,Morning,one,Evening,Mumbai,Economy,7.5,32,6164.0
132578,Indigo,6E-893,Kolkata,Morning,one,Evening,Mumbai,Economy,10.17,32,6164.0
132579,Indigo,6E-893,Kolkata,Morning,one,Night,Mumbai,Economy,11.67,32,6164.0
132580,Air_India,AI-770,Kolkata,Night,one,Afternoon,Mumbai,Economy,19.33,32,6179.0
132581,GO_FIRST,G8-537,Kolkata,Evening,one,Late_Night,Mumbai,Economy,9.58,32,6268.0
132582,GO_FIRST,G8-537,Kolkata,Evening,one,Morning,Mumbai,Economy,16.25,32,6268.0
132583,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Economy,5.92,32,6711.0
132584,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,9.83,32,6711.0
132585,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.0,32,6711.0
132586,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,12.92,32,6711.0
132587,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,13.33,32,6711.0
132588,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.08,32,6711.0
132589,Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,15.0,32,6711.0
132590,SpiceJet,SG-8130,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.0,32,6564.0
132591,SpiceJet,SG-8130,Kolkata,Early_Morning,one,Night,Mumbai,Economy,16.0,32,6564.0
132592,SpiceJet,SG-8130,Kolkata,Early_Morning,one,Morning,Mumbai,Economy,26.58,32,6564.0
132593,SpiceJet,SG-8130,Kolkata,Early_Morning,one,Morning,Mumbai,Economy,27.5,32,6564.0
132594,Air_India,AI-768,Kolkata,Afternoon,one,Afternoon,Mumbai,Economy,24.33,32,6600.0
132595,Air_India,AI-770,Kolkata,Night,one,Night,Mumbai,Economy,26.92,32,6786.0
132596,Air_India,AI-424,Kolkata,Afternoon,one,Night,Mumbai,Economy,33.92,32,6786.0
132597,Air_India,AI-768,Kolkata,Afternoon,one,Night,Mumbai,Economy,31.92,32,7207.0
132598,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Economy,37.0,32,7207.0
132599,Indigo,6E-6917,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.58,32,7257.0
