Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
16950,Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,35,4496.0
16951,Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,35,4496.0
16952,Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.42,35,4496.0
16953,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,6.58,35,4496.0
16954,Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Economy,7.33,35,4496.0
16955,Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,35,4496.0
16956,Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Economy,7.58,35,4496.0
16957,Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,8.08,35,4496.0
16958,Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,35,4496.0
16959,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,35,4496.0
16960,Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,35,4496.0
16961,Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,9.25,35,4496.0
16962,Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,9.75,35,4496.0
16963,Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,10.0,35,4496.0
16964,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,10.58,35,4496.0
16965,Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,11.17,35,4496.0
16966,Vistara,UK-927,Delhi,Morning,one,Night,Bangalore,Economy,11.42,35,4496.0
16967,Vistara,UK-985,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.0,35,4496.0
16968,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,12.5,35,4496.0
16969,Indigo,6E-967,Delhi,Evening,one,Night,Bangalore,Economy,5.08,35,4168.0
16970,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.58,35,4168.0
16971,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.67,35,4168.0
16972,Indigo,6E-967,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.33,35,4168.0
16973,Indigo,6E-6205,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83,35,4168.0
16974,Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,8.83,35,4168.0
16975,Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,35,4168.0
16976,Indigo,6E-6205,Delhi,Afternoon,one,Night,Bangalore,Economy,9.92,35,4168.0
16977,Indigo,6E-2616,Delhi,Night,one,Morning,Bangalore,Economy,9.75,35,4189.0
16978,GO_FIRST,G8-171,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,35,4205.0
16979,GO_FIRST,G8-173,Delhi,Morning,one,Evening,Bangalore,Economy,6.83,35,4205.0
