Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
76950,Vistara,UK-950,Mumbai,Night,one,Morning,Hyderabad,Economy,11.5,47,3971.0
76951,Vistara,UK-994,Mumbai,Morning,one,Night,Hyderabad,Economy,12.5,47,3971.0
76952,Vistara,UK-988,Mumbai,Night,one,Morning,Hyderabad,Economy,12.5,47,3971.0
76953,Vistara,UK-940,Mumbai,Evening,one,Morning,Hyderabad,Economy,13.67,47,3971.0
76954,Vistara,UK-970,Mumbai,Morning,one,Night,Hyderabad,Economy,14.17,47,3971.0
76955,Vistara,UK-996,Mumbai,Evening,one,Morning,Hyderabad,Economy,14.92,47,3971.0
76956,Vistara,UK-988,Mumbai,Night,one,Afternoon,Hyderabad,Economy,15.67,47,3971.0
76957,GO_FIRST,G8-305,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,8.25,47,3687.0
76958,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Economy,6.58,47,4099.0
76959,Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Economy,8.25,47,4099.0
76960,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,10.5,47,4099.0
76961,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,11.0,47,4099.0
76962,Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,Economy,19.08,47,4099.0
76963,Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,Economy,20.08,47,4099.0
76964,Vistara,UK-986,Mumbai,Night,one,Evening,Hyderabad,Economy,21.08,47,4099.0
76965,Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,Economy,21.25,47,4099.0
76966,Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,Economy,21.92,47,4099.0
76967,Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Economy,22.5,47,4099.0
76968,Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,Economy,22.92,47,4099.0
76969,Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,Economy,24.08,47,4099.0
76970,Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Economy,25.33,47,4099.0
76971,GO_FIRST,G8-391,Mumbai,Afternoon,one,Night,Hyderabad,Economy,9.33,47,3916.0
76972,GO_FIRST,G8-2508,Mumbai,Night,one,Morning,Hyderabad,Economy,9.92,47,3916.0
76973,GO_FIRST,G8-345,Mumbai,Night,one,Morning,Hyderabad,Economy,10.83,47,3916.0
76974,GO_FIRST,G8-321,Mumbai,Afternoon,one,Night,Hyderabad,Economy,11.0,47,3916.0
76975,GO_FIRST,G8-322,Mumbai,Night,one,Morning,Hyderabad,Economy,12.58,47,3916.0
76976,GO_FIRST,G8-319,Mumbai,Morning,one,Night,Hyderabad,Economy,13.0,47,3916.0
76977,GO_FIRST,G8-341,Mumbai,Night,one,Morning,Hyderabad,Economy,13.17,47,3916.0
76978,GO_FIRST,G8-339,Mumbai,Evening,one,Morning,Hyderabad,Economy,14.75,47,3916.0
76979,GO_FIRST,G8-331,Mumbai,Morning,one,Late_Night,Hyderabad,Economy,12.67,47,3994.0
