Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
266970,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.58,44,50271.0
266971,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Business,14.75,44,50271.0
266972,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Business,15.17,44,50271.0
266973,Air_India,AI-770,Kolkata,Night,one,Afternoon,Mumbai,Business,16.33,44,50271.0
266974,Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,Business,21.75,44,50271.0
266975,Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,Business,23.5,44,50271.0
266976,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Business,7.5,44,51167.0
266977,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Premium,6.83,44,56991.0
266978,Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Business,16.83,44,56991.0
266979,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Business,8.83,44,58111.0
266980,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Business,11.92,44,58111.0
266981,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,11.33,44,59254.0
266982,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.42,-44,59254.0
266983,Vistara,UK-706,Kolkata,Morning,one,Morning,Mumbai,Business,24.75,44,59254.0
266984,Vistara,UK-738,Kolkata,Evening,one,Night,Mumbai,Business,26.83,44,59254.0
266985,Vistara,UK-720,Kolkata,Early_Morning,one,Morning,Mumbai,Business,27.83,44,59254.0
266986,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Business,30.25,44,59254.0
266987,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,5.42,44,62591.0
266988,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Business,7.42,44,62591.0
266989,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,7.83,44,62591.0
266990,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,Business,10.5,44,62591.0
266991,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Business,17.83,44,62591.0
266992,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Business,5.92,44,64831.0
266993,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,9.83,44,64831.0
266994,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,11.0,44,64831.0
266995,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,12.92,44,64831.0
266996,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.08,44,64831.0
266997,Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Business,16.42,44,64831.0
266998,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Business,15.17,44,67071.0
266999,Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Business,17.58,44,67071.0
